context_id,archid,device,dataset,accuracy,latency
2,12694,edgetpu,cifar10,88.010000,nan
2,9878,edgetpu,cifar10,87.980000,nan
2,2334,edgetpu,cifar10,87.970000,nan
2,8095,edgetpu,cifar10,87.970000,nan
2,9630,edgetpu,cifar10,87.960000,nan
2,11119,edgetpu,cifar10,87.940000,nan
2,8728,edgetpu,cifar10,87.910000,nan
2,1784,edgetpu,cifar10,87.886665,nan
2,8676,edgetpu,cifar10,87.880000,nan
2,8527,edgetpu,cifar10,87.840000,nan
2,5058,edgetpu,cifar10,87.820000,nan
2,1468,edgetpu,cifar10,87.720000,nan
2,2466,edgetpu,cifar10,87.653336,nan
2,9886,edgetpu,cifar10,87.560000,nan
2,10339,edgetpu,cifar10,87.560000,nan
2,10505,edgetpu,cifar10,87.550000,nan
2,1082,edgetpu,cifar10,87.500000,nan
2,3109,edgetpu,cifar10,87.500000,nan
2,7094,edgetpu,cifar10,87.466670,nan
2,3989,edgetpu,cifar10,87.443340,nan
2,6775,edgetpu,cifar10,87.420000,nan
2,14637,edgetpu,cifar10,87.360000,nan
2,6377,edgetpu,cifar10,87.333336,nan
2,14625,edgetpu,cifar10,87.310000,nan
2,13802,edgetpu,cifar10,87.306660,nan
2,379,edgetpu,cifar10,87.305000,nan
2,12263,edgetpu,cifar10,87.300000,nan
2,6579,edgetpu,cifar10,87.290000,nan
2,9553,edgetpu,cifar10,87.290000,nan
2,10450,edgetpu,cifar10,87.290000,nan
2,8682,edgetpu,cifar10,87.270000,nan
2,4757,edgetpu,cifar10,87.263336,nan
2,13557,edgetpu,cifar10,87.260000,nan
2,13710,edgetpu,cifar10,87.233330,nan
2,12815,edgetpu,cifar10,87.230000,nan
2,12054,edgetpu,cifar10,87.200000,nan
2,6130,edgetpu,cifar10,87.190000,nan
2,2321,edgetpu,cifar10,87.170000,nan
2,15385,edgetpu,cifar10,87.160000,nan
2,4735,edgetpu,cifar10,87.146670,nan
2,4939,edgetpu,cifar10,87.140000,nan
2,671,edgetpu,cifar10,87.130000,nan
2,1097,edgetpu,cifar10,87.103330,nan
2,9396,edgetpu,cifar10,87.100000,nan
2,3996,edgetpu,cifar10,87.076670,nan
2,5179,edgetpu,cifar10,87.040000,nan
2,9915,edgetpu,cifar10,87.040000,nan
2,11931,edgetpu,cifar10,87.040000,nan
2,11935,edgetpu,cifar10,87.040000,nan
2,12920,edgetpu,cifar10,87.040000,nan
2,11482,edgetpu,cifar10,87.020000,nan
2,3311,edgetpu,cifar10,87.015000,nan
2,13401,edgetpu,cifar10,87.010000,nan
2,13586,edgetpu,cifar10,87.010000,nan
2,6918,edgetpu,cifar10,87.000000,0.375819
2,9355,edgetpu,cifar10,87.000000,nan
2,10431,edgetpu,cifar10,87.000000,nan
2,11697,edgetpu,cifar10,87.000000,nan
2,10999,edgetpu,cifar10,86.990000,nan
2,953,edgetpu,cifar10,86.986664,nan
2,1008,edgetpu,cifar10,86.983330,nan
2,12498,edgetpu,cifar10,86.975000,nan
2,7017,edgetpu,cifar10,86.970000,0.353089
2,8637,edgetpu,cifar10,86.970000,nan
2,14642,edgetpu,cifar10,86.970000,nan
2,4744,edgetpu,cifar10,86.956665,nan
2,7171,edgetpu,cifar10,86.955000,nan
2,4337,edgetpu,cifar10,86.953330,nan
2,15300,edgetpu,cifar10,86.940000,nan
2,8393,edgetpu,cifar10,86.930000,nan
2,2914,edgetpu,cifar10,86.910000,nan
2,5704,edgetpu,cifar10,86.910000,nan
2,6625,edgetpu,cifar10,86.900000,nan
2,659,edgetpu,cifar10,86.890000,nan
2,1143,edgetpu,cifar10,86.890000,nan
2,2612,edgetpu,cifar10,86.886665,nan
2,561,edgetpu,cifar10,86.880000,nan
2,1481,edgetpu,cifar10,86.873340,nan
2,633,edgetpu,cifar10,86.870000,nan
2,9510,edgetpu,cifar10,86.870000,nan
2,4715,edgetpu,cifar10,86.863335,nan
2,1779,edgetpu,cifar10,86.860000,nan
2,6782,edgetpu,cifar10,86.860000,nan
2,10958,edgetpu,cifar10,86.855000,nan
2,1637,edgetpu,cifar10,86.853330,nan
2,13798,edgetpu,cifar10,86.836670,nan
2,15192,edgetpu,cifar10,86.830000,nan
2,15502,edgetpu,cifar10,86.830000,nan
2,2579,edgetpu,cifar10,86.823330,nan
2,8126,edgetpu,cifar10,86.820000,nan
2,3212,edgetpu,cifar10,86.816666,nan
2,3347,edgetpu,cifar10,86.800000,nan
2,4506,edgetpu,cifar10,86.800000,nan
2,8140,edgetpu,cifar10,86.800000,nan
2,13283,edgetpu,cifar10,86.800000,nan
2,5680,edgetpu,cifar10,86.796670,nan
2,4091,edgetpu,cifar10,86.790000,nan
2,9840,edgetpu,cifar10,86.790000,nan
2,10070,edgetpu,cifar10,86.790000,nan
2,7503,edgetpu,cifar10,86.780000,nan
2,10643,edgetpu,cifar10,86.780000,nan
2,13386,edgetpu,cifar10,86.780000,nan
2,1610,edgetpu,cifar10,86.770000,nan
2,5764,edgetpu,cifar10,86.770000,nan
2,5913,edgetpu,cifar10,86.770000,nan
2,9328,edgetpu,cifar10,86.770000,nan
2,14407,edgetpu,cifar10,86.770000,nan
2,2279,edgetpu,cifar10,86.765000,nan
2,8687,edgetpu,cifar10,86.763336,nan
2,5425,edgetpu,cifar10,86.760000,nan
2,11214,edgetpu,cifar10,86.760000,nan
2,12335,edgetpu,cifar10,86.760000,nan
2,12615,edgetpu,cifar10,86.753334,nan
2,13118,edgetpu,cifar10,86.750000,nan
2,11373,edgetpu,cifar10,86.745000,nan
2,3465,edgetpu,cifar10,86.743330,nan
2,5784,edgetpu,cifar10,86.743330,nan
2,8320,edgetpu,cifar10,86.743330,nan
2,7386,edgetpu,cifar10,86.740000,nan
2,9545,edgetpu,cifar10,86.740000,nan
2,4739,edgetpu,cifar10,86.736664,nan
2,4606,edgetpu,cifar10,86.730000,nan
2,5309,edgetpu,cifar10,86.730000,nan
2,7622,edgetpu,cifar10,86.730000,nan
2,8316,edgetpu,cifar10,86.730000,nan
2,9040,edgetpu,cifar10,86.730000,nan
2,9547,edgetpu,cifar10,86.730000,nan
2,6783,edgetpu,cifar10,86.720000,nan
2,7239,edgetpu,cifar10,86.720000,nan
2,15595,edgetpu,cifar10,86.720000,nan
2,6296,edgetpu,cifar10,86.716670,nan
2,5480,edgetpu,cifar10,86.713330,nan
2,1565,edgetpu,cifar10,86.710000,nan
2,11430,edgetpu,cifar10,86.710000,nan
2,12453,edgetpu,cifar10,86.710000,nan
2,12467,edgetpu,cifar10,86.710000,nan
2,13321,edgetpu,cifar10,86.710000,nan
2,5119,edgetpu,cifar10,86.706665,nan
2,11748,edgetpu,cifar10,86.705000,nan
2,2265,edgetpu,cifar10,86.703330,nan
2,2485,edgetpu,cifar10,86.700000,0.346546
2,4028,edgetpu,cifar10,86.700000,nan
2,8764,edgetpu,cifar10,86.700000,nan
2,13385,edgetpu,cifar10,86.700000,nan
2,3746,edgetpu,cifar10,86.690000,nan
2,7316,edgetpu,cifar10,86.680000,nan
2,10469,edgetpu,cifar10,86.680000,nan
2,10900,edgetpu,cifar10,86.680000,nan
2,11862,edgetpu,cifar10,86.680000,nan
2,12896,edgetpu,cifar10,86.680000,nan
2,14176,edgetpu,cifar10,86.680000,nan
2,943,edgetpu,cifar10,86.676670,nan
2,9712,edgetpu,cifar10,86.676670,nan
2,9402,edgetpu,cifar10,86.670000,nan
2,10971,edgetpu,cifar10,86.670000,nan
2,11936,edgetpu,cifar10,86.670000,nan
2,13380,edgetpu,cifar10,86.670000,nan
2,14608,edgetpu,cifar10,86.670000,nan
2,1064,edgetpu,cifar10,86.666664,nan
2,2241,edgetpu,cifar10,86.666664,nan
2,4752,edgetpu,cifar10,86.663330,nan
2,1140,edgetpu,cifar10,86.660000,nan
2,3000,edgetpu,cifar10,86.660000,nan
2,3691,edgetpu,cifar10,86.660000,nan
2,11292,edgetpu,cifar10,86.660000,nan
2,13646,edgetpu,cifar10,86.660000,nan
2,1384,edgetpu,cifar10,86.653336,nan
2,12336,edgetpu,cifar10,86.650000,nan
2,11720,edgetpu,cifar10,86.645000,nan
2,14982,edgetpu,cifar10,86.636665,nan
2,5064,edgetpu,cifar10,86.633330,nan
2,7422,edgetpu,cifar10,86.633330,nan
2,7491,edgetpu,cifar10,86.633330,nan
2,11172,edgetpu,cifar10,86.633330,nan
2,3501,edgetpu,cifar10,86.630000,nan
2,6605,edgetpu,cifar10,86.630000,nan
2,12190,edgetpu,cifar10,86.630000,nan
2,14589,edgetpu,cifar10,86.630000,nan
2,789,edgetpu,cifar10,86.626660,nan
2,6280,edgetpu,cifar10,86.626660,nan
2,14117,edgetpu,cifar10,86.626660,nan
2,9425,edgetpu,cifar10,86.625000,nan
2,1921,edgetpu,cifar10,86.623340,nan
2,2747,edgetpu,cifar10,86.623340,nan
2,4314,edgetpu,cifar10,86.623340,nan
2,5398,edgetpu,cifar10,86.620000,nan
2,11844,edgetpu,cifar10,86.620000,nan
2,15370,edgetpu,cifar10,86.620000,nan
2,4998,edgetpu,cifar10,86.610000,nan
2,7962,edgetpu,cifar10,86.610000,nan
2,9200,edgetpu,cifar10,86.610000,nan
2,11496,edgetpu,cifar10,86.610000,nan
2,11656,edgetpu,cifar10,86.610000,nan
2,15187,edgetpu,cifar10,86.610000,nan
2,15596,edgetpu,cifar10,86.610000,nan
2,2211,edgetpu,cifar10,86.600000,nan
2,5030,edgetpu,cifar10,86.600000,nan
2,9650,edgetpu,cifar10,86.600000,nan
2,2132,edgetpu,cifar10,86.596664,nan
2,12100,edgetpu,cifar10,86.595000,nan
2,419,edgetpu,cifar10,86.593330,nan
2,2134,edgetpu,cifar10,86.590000,nan
2,2595,edgetpu,cifar10,86.590000,nan
2,5033,edgetpu,cifar10,86.590000,nan
2,13521,edgetpu,cifar10,86.590000,nan
2,2894,edgetpu,cifar10,86.586670,nan
2,1020,edgetpu,cifar10,86.580000,nan
2,2493,edgetpu,cifar10,86.580000,nan
2,9241,edgetpu,cifar10,86.580000,nan
2,13098,edgetpu,cifar10,86.580000,nan
2,2417,edgetpu,cifar10,86.576670,nan
2,14109,edgetpu,cifar10,86.576670,nan
2,1574,edgetpu,cifar10,86.573330,nan
2,1351,edgetpu,cifar10,86.566666,nan
2,3521,edgetpu,cifar10,86.566666,nan
2,278,edgetpu,cifar10,86.563330,nan
2,5339,edgetpu,cifar10,86.560000,nan
2,8640,edgetpu,cifar10,86.560000,nan
2,8737,edgetpu,cifar10,86.560000,nan
2,14690,edgetpu,cifar10,86.560000,nan
2,1872,edgetpu,cifar10,86.556660,nan
2,6682,edgetpu,cifar10,86.556660,nan
2,7110,edgetpu,cifar10,86.555000,nan
2,5502,edgetpu,cifar10,86.553340,nan
2,48,edgetpu,cifar10,86.550000,nan
2,2989,edgetpu,cifar10,86.550000,nan
2,7392,edgetpu,cifar10,86.550000,nan
2,10433,edgetpu,cifar10,86.550000,nan
2,10465,edgetpu,cifar10,86.550000,nan
2,13856,edgetpu,cifar10,86.550000,nan
2,2196,edgetpu,cifar10,86.546670,nan
2,5174,edgetpu,cifar10,86.546670,nan
2,11772,edgetpu,cifar10,86.545000,nan
2,7476,edgetpu,cifar10,86.543335,nan
2,2773,edgetpu,cifar10,86.540000,nan
2,3438,edgetpu,cifar10,86.540000,nan
2,4603,edgetpu,cifar10,86.540000,nan
2,11826,edgetpu,cifar10,86.540000,nan
2,14593,edgetpu,cifar10,86.540000,nan
2,2803,edgetpu,cifar10,86.536670,nan
2,13656,edgetpu,cifar10,86.536670,nan
2,14989,edgetpu,cifar10,86.536670,nan
2,12268,edgetpu,cifar10,86.533330,nan
2,5507,edgetpu,cifar10,86.530000,nan
2,6216,edgetpu,cifar10,86.530000,nan
2,6634,edgetpu,cifar10,86.530000,nan
2,6684,edgetpu,cifar10,86.526665,nan
2,13763,edgetpu,cifar10,86.526665,nan
2,6490,edgetpu,cifar10,86.525000,nan
2,9383,edgetpu,cifar10,86.525000,nan
2,7723,edgetpu,cifar10,86.520000,nan
2,13057,edgetpu,cifar10,86.520000,nan
2,14392,edgetpu,cifar10,86.520000,nan
2,4686,edgetpu,cifar10,86.513336,nan
2,12918,edgetpu,cifar10,86.510000,nan
2,14389,edgetpu,cifar10,86.510000,nan
2,8268,edgetpu,cifar10,86.503334,nan
2,3449,edgetpu,cifar10,86.500000,nan
2,12876,edgetpu,cifar10,86.500000,nan
2,11333,edgetpu,cifar10,86.496666,nan
2,14848,edgetpu,cifar10,86.496666,nan
2,4326,edgetpu,cifar10,86.493330,nan
2,13684,edgetpu,cifar10,86.493330,nan
2,3885,edgetpu,cifar10,86.490000,nan
2,5163,edgetpu,cifar10,86.490000,nan
2,2707,edgetpu,cifar10,86.486664,nan
2,7542,edgetpu,cifar10,86.486664,nan
2,4704,edgetpu,cifar10,86.483330,nan
2,4950,edgetpu,cifar10,86.480000,nan
2,6279,edgetpu,cifar10,86.480000,nan
2,7216,edgetpu,cifar10,86.480000,nan
2,7583,edgetpu,cifar10,86.480000,nan
2,8324,edgetpu,cifar10,86.480000,nan
2,11397,edgetpu,cifar10,86.480000,nan
2,15206,edgetpu,cifar10,86.480000,nan
2,15569,edgetpu,cifar10,86.480000,nan
2,1520,edgetpu,cifar10,86.476670,nan
2,315,edgetpu,cifar10,86.470000,nan
2,9282,edgetpu,cifar10,86.470000,nan
2,10240,edgetpu,cifar10,86.470000,nan
2,12903,edgetpu,cifar10,86.470000,nan
2,131,edgetpu,cifar10,86.463330,nan
2,3796,edgetpu,cifar10,86.460000,nan
2,11322,edgetpu,cifar10,86.460000,nan
2,13195,edgetpu,cifar10,86.460000,nan
2,15242,edgetpu,cifar10,86.460000,nan
2,11323,edgetpu,cifar10,86.456665,nan
2,5598,edgetpu,cifar10,86.455000,nan
2,4360,edgetpu,cifar10,86.453330,nan
2,9,edgetpu,cifar10,86.443340,nan
2,72,edgetpu,cifar10,86.443340,nan
2,3610,edgetpu,cifar10,86.443340,nan
2,6259,edgetpu,cifar10,86.443340,nan
2,14974,edgetpu,cifar10,86.443340,nan
2,7586,edgetpu,cifar10,86.440000,nan
2,11464,edgetpu,cifar10,86.440000,nan
2,11920,edgetpu,cifar10,86.440000,nan
2,201,edgetpu,cifar10,86.430000,nan
2,2152,edgetpu,cifar10,86.430000,nan
2,3529,edgetpu,cifar10,86.430000,nan
2,5763,edgetpu,cifar10,86.430000,nan
2,15193,edgetpu,cifar10,86.430000,nan
2,5148,edgetpu,cifar10,86.423330,nan
2,5373,edgetpu,cifar10,86.420000,nan
2,5489,edgetpu,cifar10,86.420000,nan
2,9832,edgetpu,cifar10,86.420000,nan
2,11241,edgetpu,cifar10,86.420000,nan
2,12380,edgetpu,cifar10,86.420000,nan
2,5534,edgetpu,cifar10,86.416664,nan
2,10582,edgetpu,cifar10,86.415000,nan
2,6335,edgetpu,cifar10,86.410000,nan
2,6796,edgetpu,cifar10,86.410000,nan
2,8462,edgetpu,cifar10,86.410000,nan
2,12328,edgetpu,cifar10,86.410000,nan
2,12430,edgetpu,cifar10,86.410000,nan
2,13258,edgetpu,cifar10,86.410000,nan
2,13491,edgetpu,cifar10,86.410000,nan
2,1263,edgetpu,cifar10,86.406670,nan
2,7796,edgetpu,cifar10,86.400000,nan
2,11946,edgetpu,cifar10,86.400000,nan
2,1310,edgetpu,cifar10,86.396670,nan
2,4031,edgetpu,cifar10,86.390000,nan
2,5419,edgetpu,cifar10,86.390000,nan
2,7331,edgetpu,cifar10,86.390000,nan
2,15472,edgetpu,cifar10,86.390000,nan
2,13659,edgetpu,cifar10,86.386665,nan
2,14043,edgetpu,cifar10,86.386665,nan
2,3693,edgetpu,cifar10,86.380000,nan
2,4596,edgetpu,cifar10,86.380000,nan
2,5007,edgetpu,cifar10,86.380000,nan
2,9317,edgetpu,cifar10,86.380000,nan
2,11468,edgetpu,cifar10,86.380000,nan
2,14366,edgetpu,cifar10,86.380000,nan
2,8222,edgetpu,cifar10,86.376660,nan
2,1995,edgetpu,cifar10,86.373340,nan
2,15075,edgetpu,cifar10,86.373340,nan
2,1755,edgetpu,cifar10,86.370000,nan
2,11495,edgetpu,cifar10,86.370000,nan
2,6272,edgetpu,cifar10,86.366670,nan
2,7118,edgetpu,cifar10,86.365000,nan
2,8392,edgetpu,cifar10,86.360000,nan
2,9210,edgetpu,cifar10,86.360000,nan
2,3374,edgetpu,cifar10,86.340000,nan
2,5326,edgetpu,cifar10,86.340000,nan
2,10134,edgetpu,cifar10,86.340000,nan
2,1601,edgetpu,cifar10,86.336670,nan
2,8178,edgetpu,cifar10,86.330000,nan
2,10714,edgetpu,cifar10,86.330000,nan
2,477,edgetpu,cifar10,86.323330,nan
2,8332,edgetpu,cifar10,86.320000,nan
2,9947,edgetpu,cifar10,86.320000,nan
2,12437,edgetpu,cifar10,86.310000,nan
2,15438,edgetpu,cifar10,86.310000,nan
2,3322,edgetpu,cifar10,86.305000,nan
2,7781,edgetpu,cifar10,86.300000,nan
2,15541,edgetpu,cifar10,86.300000,nan
2,3393,edgetpu,cifar10,86.290000,nan
2,3686,edgetpu,cifar10,86.290000,nan
2,5842,edgetpu,cifar10,86.290000,nan
2,8062,edgetpu,cifar10,86.290000,nan
2,12445,edgetpu,cifar10,86.290000,nan
2,14584,edgetpu,cifar10,86.290000,nan
2,15160,edgetpu,cifar10,86.290000,nan
2,5806,edgetpu,cifar10,86.283330,nan
2,7596,edgetpu,cifar10,86.280000,nan
2,8048,edgetpu,cifar10,86.280000,nan
2,8177,edgetpu,cifar10,86.280000,nan
2,11067,edgetpu,cifar10,86.280000,nan
2,3105,edgetpu,cifar10,86.270000,nan
2,9346,edgetpu,cifar10,86.270000,nan
2,594,edgetpu,cifar10,86.266670,nan
2,4754,edgetpu,cifar10,86.266670,nan
2,2985,edgetpu,cifar10,86.260000,nan
2,3442,edgetpu,cifar10,86.260000,nan
2,10491,edgetpu,cifar10,86.260000,nan
2,4481,edgetpu,cifar10,86.250000,nan
2,8338,edgetpu,cifar10,86.250000,nan
2,11184,edgetpu,cifar10,86.250000,nan
2,10543,edgetpu,cifar10,86.240000,nan
2,4574,edgetpu,cifar10,86.230000,nan
2,3793,edgetpu,cifar10,86.220000,nan
2,5022,edgetpu,cifar10,86.220000,nan
2,11308,edgetpu,cifar10,86.220000,nan
2,15532,edgetpu,cifar10,86.210000,nan
2,3809,edgetpu,cifar10,86.200000,nan
2,6901,edgetpu,cifar10,86.190000,nan
2,11594,edgetpu,cifar10,86.180000,nan
2,14605,edgetpu,cifar10,86.170000,nan
2,2028,edgetpu,cifar10,86.166664,nan
2,8146,edgetpu,cifar10,86.160000,nan
2,10403,edgetpu,cifar10,86.140000,nan
2,12670,edgetpu,cifar10,86.140000,nan
2,784,edgetpu,cifar10,86.123340,nan
2,6959,edgetpu,cifar10,86.120000,nan
2,5816,edgetpu,cifar10,86.110000,nan
2,4849,edgetpu,cifar10,86.105000,nan
2,4556,edgetpu,cifar10,86.090000,nan
2,14733,edgetpu,cifar10,86.090000,nan
2,5528,edgetpu,cifar10,86.046670,nan
2,7130,edgetpu,cifar10,86.035000,nan
2,5352,edgetpu,cifar10,86.020000,nan
2,2379,edgetpu,cifar10,85.983330,nan
2,3136,edgetpu,cifar10,85.950000,nan
2,11994,edgetpu,cifar10,85.930000,nan
2,474,edgetpu,cifar10,85.910000,nan
2,988,edgetpu,cifar10,85.900000,nan
2,3155,edgetpu,cifar10,85.896670,nan
2,8539,edgetpu,cifar10,85.890000,nan
2,9888,edgetpu,cifar10,85.890000,nan
2,1905,edgetpu,cifar10,85.876660,nan
2,11154,edgetpu,cifar10,85.870000,nan
2,2243,edgetpu,cifar10,85.866670,nan
2,3791,edgetpu,cifar10,85.850000,nan
2,13164,edgetpu,cifar10,85.850000,nan
2,2458,edgetpu,cifar10,85.796670,nan
2,3067,edgetpu,cifar10,85.790000,nan
2,1591,edgetpu,cifar10,85.786670,nan
2,3781,edgetpu,cifar10,85.770000,nan
2,12966,edgetpu,cifar10,85.770000,nan
2,5196,edgetpu,cifar10,85.750000,nan
2,8698,edgetpu,cifar10,85.750000,nan
2,5700,edgetpu,cifar10,85.745000,nan
2,3394,edgetpu,cifar10,85.713330,nan
2,12547,edgetpu,cifar10,85.670000,nan
2,13944,edgetpu,cifar10,85.670000,nan
2,12065,edgetpu,cifar10,85.663330,nan
2,3866,edgetpu,cifar10,85.660000,nan
2,952,edgetpu,cifar10,85.646670,nan
2,3432,edgetpu,cifar10,85.580000,nan
2,8830,edgetpu,cifar10,85.550000,nan
2,4273,edgetpu,cifar10,85.520000,nan
2,8281,edgetpu,cifar10,85.495000,nan
2,1163,edgetpu,cifar10,85.450000,nan
2,8563,edgetpu,cifar10,85.400000,nan
2,10589,edgetpu,cifar10,85.385000,nan
2,9518,edgetpu,cifar10,85.380000,nan
2,15171,edgetpu,cifar10,85.363335,nan
2,14406,edgetpu,cifar10,85.360000,nan
2,10423,edgetpu,cifar10,85.320000,nan
2,3798,edgetpu,cifar10,85.286670,nan
2,14541,edgetpu,cifar10,85.270000,nan
2,1294,edgetpu,cifar10,85.263336,nan
2,12377,edgetpu,cifar10,85.260000,nan
2,266,edgetpu,cifar10,85.240000,nan
2,14025,edgetpu,cifar10,85.230000,nan
2,3914,edgetpu,cifar10,85.206665,nan
2,15320,edgetpu,cifar10,85.205000,nan
2,5540,edgetpu,cifar10,85.186670,nan
2,12087,edgetpu,cifar10,85.180000,nan
2,3709,edgetpu,cifar10,85.170000,nan
2,7713,edgetpu,cifar10,85.170000,nan
2,13563,edgetpu,cifar10,85.156670,nan
2,13817,edgetpu,cifar10,85.126660,nan
2,12662,edgetpu,cifar10,85.080000,nan
2,7540,edgetpu,cifar10,85.073330,nan
2,4399,edgetpu,cifar10,85.070000,nan
2,11151,edgetpu,cifar10,85.070000,nan
2,3176,edgetpu,cifar10,85.063330,nan
2,710,edgetpu,cifar10,85.055000,nan
2,3130,edgetpu,cifar10,85.050000,nan
2,3602,edgetpu,cifar10,85.036670,nan
2,5205,edgetpu,cifar10,85.036670,nan
2,8347,edgetpu,cifar10,85.030000,nan
2,8974,edgetpu,cifar10,85.023330,nan
2,788,edgetpu,cifar10,85.003334,nan
2,14943,edgetpu,cifar10,85.003334,nan
2,1216,edgetpu,cifar10,85.000000,nan
2,13322,edgetpu,cifar10,85.000000,nan
2,5846,edgetpu,cifar10,84.990000,nan
2,8963,edgetpu,cifar10,84.990000,nan
2,10226,edgetpu,cifar10,84.990000,nan
2,13355,edgetpu,cifar10,84.990000,nan
2,1589,edgetpu,cifar10,84.986664,nan
2,12800,edgetpu,cifar10,84.970000,nan
2,4333,edgetpu,cifar10,84.940000,nan
2,15006,edgetpu,cifar10,84.935000,nan
2,8373,edgetpu,cifar10,84.930000,nan
2,12642,edgetpu,cifar10,84.930000,nan
2,11678,edgetpu,cifar10,84.920000,nan
2,14512,edgetpu,cifar10,84.920000,nan
2,14692,edgetpu,cifar10,84.913330,nan
2,13919,edgetpu,cifar10,84.903336,nan
2,10378,edgetpu,cifar10,84.900000,nan
2,1889,edgetpu,cifar10,84.893330,nan
2,826,edgetpu,cifar10,84.890000,nan
2,8298,edgetpu,cifar10,84.890000,nan
2,11200,edgetpu,cifar10,84.890000,nan
2,15093,edgetpu,cifar10,84.890000,nan
2,1874,edgetpu,cifar10,84.886665,nan
2,3944,edgetpu,cifar10,84.886665,nan
2,6662,edgetpu,cifar10,84.876660,nan
2,4371,edgetpu,cifar10,84.873340,nan
2,4073,edgetpu,cifar10,84.860000,nan
2,4093,edgetpu,cifar10,84.860000,nan
2,12177,edgetpu,cifar10,84.860000,nan
2,2750,edgetpu,cifar10,84.853330,nan
2,14988,edgetpu,cifar10,84.853330,nan
2,12894,edgetpu,cifar10,84.845000,nan
2,11732,edgetpu,cifar10,84.840000,nan
2,6733,edgetpu,cifar10,84.836670,nan
2,14965,edgetpu,cifar10,84.836670,nan
2,5666,edgetpu,cifar10,84.820000,nan
2,13813,edgetpu,cifar10,84.820000,nan
2,12267,edgetpu,cifar10,84.810000,nan
2,3519,edgetpu,cifar10,84.803340,nan
2,6630,edgetpu,cifar10,84.796670,nan
2,7915,edgetpu,cifar10,84.790000,nan
2,10376,edgetpu,cifar10,84.790000,nan
2,11002,edgetpu,cifar10,84.790000,nan
2,1700,edgetpu,cifar10,84.780000,nan
2,5847,edgetpu,cifar10,84.780000,nan
2,5040,edgetpu,cifar10,84.770000,nan
2,6246,edgetpu,cifar10,84.766670,nan
2,14615,edgetpu,cifar10,84.766670,nan
2,15110,edgetpu,cifar10,84.760000,nan
2,2619,edgetpu,cifar10,84.753334,nan
2,7852,edgetpu,cifar10,84.753334,nan
2,8186,edgetpu,cifar10,84.750000,nan
2,8898,edgetpu,cifar10,84.750000,nan
2,4767,edgetpu,cifar10,84.743330,nan
2,1551,edgetpu,cifar10,84.740000,nan
2,5015,edgetpu,cifar10,84.740000,nan
2,10081,edgetpu,cifar10,84.720000,nan
2,13870,edgetpu,cifar10,84.720000,nan
2,1771,edgetpu,cifar10,84.713330,nan
2,7959,edgetpu,cifar10,84.710000,nan
2,12398,edgetpu,cifar10,84.710000,nan
2,1094,edgetpu,cifar10,84.700000,nan
2,10264,edgetpu,cifar10,84.700000,nan
2,12407,edgetpu,cifar10,84.700000,nan
2,767,edgetpu,cifar10,84.690000,nan
2,12326,edgetpu,cifar10,84.690000,nan
2,2119,edgetpu,cifar10,84.686670,nan
2,5875,edgetpu,cifar10,84.686670,nan
2,3987,edgetpu,cifar10,84.683334,nan
2,3964,edgetpu,cifar10,84.673330,nan
2,3671,edgetpu,cifar10,84.670000,nan
2,8692,edgetpu,cifar10,84.670000,nan
2,10386,edgetpu,cifar10,84.670000,nan
2,14663,edgetpu,cifar10,84.670000,nan
2,1029,edgetpu,cifar10,84.663330,nan
2,14319,edgetpu,cifar10,84.660000,nan
2,3364,edgetpu,cifar10,84.640000,nan
2,11682,edgetpu,cifar10,84.640000,nan
2,9891,edgetpu,cifar10,84.630000,nan
2,11276,edgetpu,cifar10,84.630000,nan
2,9970,edgetpu,cifar10,84.610000,nan
2,9843,edgetpu,cifar10,84.600000,nan
2,9991,edgetpu,cifar10,84.600000,nan
2,1412,edgetpu,cifar10,84.596664,nan
2,10587,edgetpu,cifar10,84.595000,nan
2,15350,edgetpu,cifar10,84.590000,nan
2,14445,edgetpu,cifar10,84.576670,nan
2,12112,edgetpu,cifar10,84.565000,nan
2,4661,edgetpu,cifar10,84.560000,nan
2,6614,edgetpu,cifar10,84.560000,nan
2,6004,edgetpu,cifar10,84.556660,nan
2,1767,edgetpu,cifar10,84.546670,nan
2,10819,edgetpu,cifar10,84.540000,nan
2,11223,edgetpu,cifar10,84.540000,nan
2,13462,edgetpu,cifar10,84.540000,nan
2,14780,edgetpu,cifar10,84.540000,nan
2,11348,edgetpu,cifar10,84.530000,nan
2,3285,edgetpu,cifar10,84.500000,nan
2,7459,edgetpu,cifar10,84.496666,nan
2,11025,edgetpu,cifar10,84.490000,nan
2,8128,edgetpu,cifar10,84.480000,nan
2,10662,edgetpu,cifar10,84.480000,nan
2,11252,edgetpu,cifar10,84.480000,nan
2,14590,edgetpu,cifar10,84.470000,nan
2,2460,edgetpu,cifar10,84.440000,nan
2,7355,edgetpu,cifar10,84.400000,nan
2,13774,edgetpu,cifar10,84.396670,nan
2,9606,edgetpu,cifar10,84.370000,nan
2,15071,edgetpu,cifar10,84.370000,nan
2,5735,edgetpu,cifar10,84.360000,nan
2,3594,edgetpu,cifar10,84.356670,nan
2,7809,edgetpu,cifar10,84.353330,nan
2,9882,edgetpu,cifar10,84.350000,nan
2,2501,edgetpu,cifar10,84.313330,nan
2,10341,edgetpu,cifar10,84.310000,nan
2,3954,edgetpu,cifar10,84.303340,nan
2,4128,edgetpu,cifar10,84.270000,nan
